scaled_shares,prev_max_mag,new_max_mag,slashed_amount,theoretical_result,error,relative_error_percent,magnitude_ratio,slash_percentage,slash_range
1629518.0,8026925785537402.0,100221833192957.0,12916.0,12916.706771016416,0.7067710164153275,0.005471758621951837,0.012485705719807793,98.75142942801922,90-100%
3.4131525411753034e+31,8100.0,2.0,2.7639709278437606e+17,2.7639709278437606e+17,9.332,3.3763017931885826e-15,0.0002469135802469136,99.97530864197532,90-100%
1.1195930094052755e+24,46738.0,16324.0,34051301788.0,34051301788.052048,0.052049057,1.5285482277292266e-10,0.3492661217852711,65.07338782147289,50-75%
2306738840.0,3510989677.0,4828.0,8.0,8.098925117839835,0.09892511783983517,1.2214598406636548,1.3751108502618362e-06,99.99986248891497,90-100%
4497.0,5770.0,241.0,0.0,2.4863913e-11,2.4863913e-11,100.0,0.04176776429809359,95.82322357019063,90-100%
1.8408639796759577e+32,804693779856.0,53.0,1.4813317939086391e+26,1.4813317939086393e+26,27273694233.31,1.8411603899586655e-14,6.58635636645338e-11,99.99999999341365,90-100%
1719639409.0,4137.0,3341.0,0.0,1.368832969564e-06,1.368832969564e-06,100.0,0.8075900410925791,19.24099589074208,10-25%
5889.0,4170.0,2887.0,0.0,7.555587e-12,7.555587e-12,100.0,0.692326139088729,30.767386091127097,25-50%
3792478064.0,3510989677.0,5800.0,13.0,13.315329336580174,0.31532933658017415,2.368167760701902,1.6519558681687345e-06,99.99983480441318,90-100%
3792478065.0,5815.0,2461.0,0.0,1.271997143001e-05,1.271997143001e-05,100.0,0.4232158211521926,57.67841788478074,50-75%
2.309073020339177e+36,2809790828.0,1.0,6.488012191422203e+27,6.488012191422204e+27,963329379000.0,1.48478355246252e-14,3.558983786390237e-10,99.99999996441016,90-100%
329.0,2826.0,781.0,0.0,6.72805e-13,6.72805e-13,100.0,0.27636234961075723,72.36376503892427,50-75%
4.636073954990381e+30,239739.0,745.0,1.1079938587989708e+18,1.1079938587989711e+18,316.714,2.8584454461084065e-14,0.0031075461230755112,99.68924538769245,90-100%
5673.0,5497.0,903.0,0.0,2.6061762e-11,2.6061762e-11,100.0,0.16427142077496817,83.57285792250319,75-90%
6187.0,5943.0,50.0,0.0,3.6459991e-11,3.6459991e-11,100.0,0.008413259296651522,99.15867407033485,90-100%
7.0,1998248279280.0,7005.0,0.0,1.3987737905925e-05,1.3987737905925e-05,100.0,3.505570390143917e-09,99.99999964944296,90-100%
1.5571457200158745e+28,11959236574.0,6887.0,1.8622263321798836e+20,1.8622263321798836e+20,4316.662815,2.3180119088677066e-15,5.758728792917011e-07,99.99994241271207,90-100%
4910.0,3879.0,161.0,0.0,1.825538e-11,1.825538e-11,100.0,0.04150554266563547,95.84944573343645,90-100%
4084.0,3674.0,1592.0,0.0,8.502888e-12,8.502888e-12,100.0,0.43331518780620576,56.668481219379416,50-75%
